Order_ID,Date,Order_Time,Customer_ID,Customer_Type,Product,Category,Quantity,Unit_Price,Cost,Discount,Revenue,Profit,Payment_Method,Restaurant_Location
16261,2025-03-23,17:53:00,CUSTOMER_446,VIP,Pasta Alfredo,Main Dishes,2,12.22,5.45,15,20.77,9.87,Transfer,Mall
16262,2025-11-05,17:02:00,CUSTOMER_389,New,Shrimp Cocktail,Seafood,2,12.78,8.83,15,21.73,4.07,Cash,Mall
16263,2025-11-28,14:06:00,CUSTOMER_824,Returning,Steak Plate,Main Dishes,4,17.78,8.78,20,56.9,21.78,Cash,Beach
16264,2024-10-24,19:12:00,CUSTOMER_31,Returning,Ice Cream,Desserts,4,3.89,2.5,20,12.45,2.45,Cash,Mall
16265,2025-10-22,13:27:00,CUSTOMER_508,Returning,Cheesecake,Desserts,2,6.11,4.26,0,12.22,3.7,Transfer,Downtown
16266,2024-11-03,21:49:00,CUSTOMER_137,Returning,Garlic Shrimp,Seafood,5,15.56,8.09,5,73.91,33.46,Cash,Beach
16267,2024-03-23,19:39:00,CUSTOMER_303,New,Iced Tea,Drinks,2,3.06,1.86,0,6.12,2.4,Card,Beach
16268,2025-05-21,18:40:00,CUSTOMER_258,VIP,Cheesecake,Desserts,5,6.11,3.58,5,29.02,11.12,Transfer,Downtown
16269,2024-02-29,15:32:00,CUSTOMER_613,Returning,Grilled Chicken,Main Dishes,5,11.67,5.22,20,46.68,20.58,Transfer,Beach
16270,2024-05-27,13:35:00,CUSTOMER_916,Returning,Nachos,Appetizers,2,7.22,3.82,0,14.44,6.8,Card,Beach
16271,2025-07-08,10:24:00,CUSTOMER_232,VIP,Shrimp Cocktail,Seafood,4,12.78,8.9,10,46.01,10.41,Card,Beach
16272,2024-04-07,15:03:00,CUSTOMER_422,Returning,Flan,Desserts,3,4.44,2.77,0,13.32,5.01,Cash,Beach
16273,2025-03-15,19:22:00,CUSTOMER_276,New,Steak Tacos,Tacos,3,8.89,5.95,10,24.0,6.15,Cash,Beach
16274,2025-01-16,15:39:00,CUSTOMER_105,Returning,Guacamole,Appetizers,2,5.56,3.77,5,10.56,3.02,Card,Downtown
16275,2024-03-16,11:37:00,CUSTOMER_14,VIP,Pasta Alfredo,Main Dishes,1,12.22,5.52,10,11.0,5.48,Cash,Beach
16276,2025-03-01,13:29:00,CUSTOMER_114,VIP,Grilled Chicken,Main Dishes,5,11.67,4.8,0,58.35,34.35,Cash,Downtown
16277,2024-12-09,21:16:00,CUSTOMER_469,New,Fish Soup,Seafood,2,10.0,6.8,5,19.0,5.4,Transfer,Downtown
16278,2024-04-04,20:48:00,CUSTOMER_909,Returning,Nachos,Appetizers,4,7.22,4.2,20,23.1,6.3,Card,Mall
16279,2024-01-22,20:31:00,CUSTOMER_962,Returning,Garlic Shrimp,Seafood,1,15.56,9.41,15,13.23,3.82,Transfer,Downtown
16280,2024-04-13,19:16:00,CUSTOMER_940,Returning,Ice Cream,Desserts,4,3.89,1.92,20,12.45,4.77,Cash,Downtown
16281,2024-12-03,12:25:00,CUSTOMER_806,New,Pasta Alfredo,Main Dishes,5,12.22,6.85,15,51.94,17.69,Transfer,Downtown
16282,2024-08-30,17:32:00,CUSTOMER_429,Returning,Soda,Drinks,3,2.5,1.55,10,6.75,2.1,Transfer,Mall
16283,2024-07-20,20:04:00,CUSTOMER_204,Returning,Chicken Sandwich,Main Dishes,3,8.89,5.1,5,25.34,10.04,Transfer,Downtown
16284,2025-01-21,10:39:00,CUSTOMER_372,Returning,Iced Tea,Drinks,5,3.06,1.53,5,14.54,6.89,Card,Downtown
16285,2025-03-10,13:55:00,CUSTOMER_887,New,Shrimp Cocktail,Seafood,3,12.78,7.7,5,36.42,13.32,Cash,Mall
16286,2024-07-25,18:07:00,CUSTOMER_491,New,Coffee,Drinks,5,2.78,1.79,10,12.51,3.56,Transfer,Beach
16287,2024-07-13,10:07:00,CUSTOMER_993,VIP,Mixed Tacos,Tacos,1,10.56,6.45,15,8.98,2.53,Cash,Beach
16288,2025-03-15,17:26:00,CUSTOMER_220,Returning,Chicken Sandwich,Main Dishes,4,8.89,5.63,15,30.23,7.71,Card,Downtown
16289,2024-11-22,13:55:00,CUSTOMER_359,New,Lemonade,Drinks,1,3.33,1.49,10,3.0,1.51,Transfer,Beach
16290,2025-12-20,15:15:00,CUSTOMER_584,Returning,Chicken Tacos,Tacos,3,7.78,3.85,0,23.34,11.79,Transfer,Beach
16291,2024-11-04,17:39:00,CUSTOMER_550,VIP,Mixed Tacos,Tacos,4,10.56,5.9,10,38.02,14.42,Cash,Downtown
16292,2024-12-27,10:17:00,CUSTOMER_302,New,Cheese Fries,Appetizers,4,6.67,3.84,5,25.35,9.99,Transfer,Downtown
16293,2024-04-08,16:28:00,CUSTOMER_270,VIP,Grilled Fish Fillet,Seafood,4,13.33,8.33,5,50.65,17.33,Transfer,Downtown
16294,2024-12-24,10:41:00,CUSTOMER_283,Returning,Cheese Fries,Appetizers,5,6.67,4.0,20,26.68,6.68,Transfer,Downtown
16295,2025-08-12,20:36:00,CUSTOMER_526,VIP,Cheese Fries,Appetizers,3,6.67,3.12,0,20.01,10.65,Transfer,Downtown
16296,2024-09-11,12:52:00,CUSTOMER_885,VIP,Hamburger,Main Dishes,3,9.44,6.28,5,26.9,8.06,Card,Downtown
16297,2025-05-04,11:20:00,CUSTOMER_573,VIP,Grilled Fish Fillet,Seafood,3,13.33,7.11,5,37.99,16.66,Transfer,Beach
16298,2024-07-29,18:08:00,CUSTOMER_231,New,Steak Plate,Main Dishes,2,17.78,9.56,15,30.23,11.11,Transfer,Mall
16299,2025-11-15,16:19:00,CUSTOMER_230,Returning,Guacamole,Appetizers,1,5.56,3.86,20,4.45,0.59,Transfer,Downtown
16300,2025-03-25,14:33:00,CUSTOMER_868,New,Grilled Fish Fillet,Seafood,2,13.33,8.5,0,26.66,9.66,Cash,Beach
16301,2024-12-10,15:15:00,CUSTOMER_44,VIP,Fish Tacos,Tacos,1,8.33,5.83,10,7.5,1.67,Cash,Downtown
16302,2025-07-16,17:19:00,CUSTOMER_142,Returning,Iced Tea,Drinks,3,3.06,1.63,10,8.26,3.37,Transfer,Beach
16303,2024-10-01,17:50:00,CUSTOMER_225,VIP,Shrimp Aguachile,Seafood,3,13.89,7.81,10,37.5,14.07,Card,Mall
16304,2024-12-11,11:04:00,CUSTOMER_653,VIP,Pasta Alfredo,Main Dishes,2,12.22,6.43,5,23.22,10.36,Transfer,Beach
16305,2024-10-06,13:25:00,CUSTOMER_972,VIP,Onion Rings,Appetizers,5,5.0,2.84,15,21.25,7.05,Transfer,Mall
16306,2024-01-25,21:32:00,CUSTOMER_520,Returning,Pasta Alfredo,Main Dishes,3,12.22,7.79,5,34.83,11.46,Cash,Downtown
16307,2024-01-12,14:10:00,CUSTOMER_143,Returning,Steak Tacos,Tacos,5,8.89,4.2,20,35.56,14.56,Card,Downtown
16308,2024-05-21,12:46:00,CUSTOMER_9,Returning,Garlic Shrimp,Seafood,4,15.56,6.78,10,56.02,28.9,Card,Beach
16309,2024-03-12,20:30:00,CUSTOMER_31,VIP,Cheese Fries,Appetizers,3,6.67,3.09,15,17.01,7.74,Transfer,Mall
16310,2024-01-21,22:16:00,CUSTOMER_716,New,Grilled Fish Fillet,Seafood,5,13.33,5.37,15,56.65,29.8,Cash,Downtown
16311,2024-01-16,11:59:00,CUSTOMER_716,New,Steak Plate,Main Dishes,5,17.78,10.33,0,88.9,37.25,Card,Beach
16312,2024-06-16,19:17:00,CUSTOMER_580,VIP,Orange Juice,Drinks,2,3.89,1.64,15,6.61,3.33,Card,Downtown
16313,2025-02-21,21:52:00,CUSTOMER_811,New,Soda,Drinks,5,2.5,1.52,10,11.25,3.65,Transfer,Downtown
16314,2024-08-23,12:00:00,CUSTOMER_950,New,Pasta Alfredo,Main Dishes,5,12.22,6.5,15,51.94,19.44,Cash,Mall
16315,2025-11-13,13:09:00,CUSTOMER_26,Returning,Shrimp Tacos,Tacos,5,10.0,5.56,10,45.0,17.2,Card,Mall
16316,2025-07-12,14:50:00,CUSTOMER_709,Returning,Mixed Tacos,Tacos,2,10.56,4.89,20,16.9,7.12,Cash,Beach
16317,2024-06-20,18:29:00,CUSTOMER_170,VIP,Ice Cream,Desserts,3,3.89,2.12,0,11.67,5.31,Cash,Mall
16318,2025-02-22,11:02:00,CUSTOMER_984,VIP,Garlic Shrimp,Seafood,4,15.56,6.39,5,59.13,33.57,Card,Downtown
16319,2025-10-07,14:16:00,CUSTOMER_383,Returning,Garlic Shrimp,Seafood,5,15.56,7.38,0,77.8,40.9,Cash,Mall
16320,2025-11-02,18:37:00,CUSTOMER_69,Returning,Fish Soup,Seafood,1,10.0,5.24,10,9.0,3.76,Cash,Beach
16321,2024-05-26,14:06:00,CUSTOMER_493,VIP,Lemonade,Drinks,3,3.33,1.62,15,8.49,3.63,Card,Beach
16322,2024-01-16,22:27:00,CUSTOMER_708,New,Ceviche,Seafood,5,12.22,5.54,0,61.1,33.4,Cash,Downtown
16323,2025-11-09,22:37:00,CUSTOMER_152,VIP,Ceviche,Seafood,2,12.22,6.2,15,20.77,8.37,Card,Beach
16324,2024-01-07,17:33:00,CUSTOMER_538,VIP,Fish Tacos,Tacos,4,8.33,3.62,0,33.32,18.84,Transfer,Downtown
16325,2024-04-23,12:38:00,CUSTOMER_818,VIP,Cheesecake,Desserts,5,6.11,4.2,10,27.5,6.5,Transfer,Downtown
16326,2024-09-15,18:54:00,CUSTOMER_967,New,Flan,Desserts,2,4.44,2.18,0,8.88,4.52,Transfer,Beach
16327,2025-07-28,13:13:00,CUSTOMER_318,New,Guacamole,Appetizers,2,5.56,3.25,15,9.45,2.95,Transfer,Mall
16328,2024-09-06,18:27:00,CUSTOMER_555,New,Lemonade,Drinks,2,3.33,1.69,15,5.66,2.28,Cash,Downtown
16329,2025-07-04,12:56:00,CUSTOMER_505,New,Shrimp Aguachile,Seafood,2,13.89,5.56,0,27.78,16.66,Cash,Mall
16330,2024-12-25,20:11:00,CUSTOMER_501,Returning,Guacamole,Appetizers,1,5.56,2.39,15,4.73,2.34,Transfer,Beach
16331,2024-12-06,22:52:00,CUSTOMER_981,New,Grilled Chicken,Main Dishes,4,11.67,7.35,0,46.68,17.28,Transfer,Mall
16332,2025-07-04,20:51:00,CUSTOMER_179,Returning,Grilled Fish Fillet,Seafood,4,13.33,5.61,15,45.32,22.88,Transfer,Beach
16333,2024-11-15,11:55:00,CUSTOMER_463,Returning,Pasta Alfredo,Main Dishes,1,12.22,5.95,15,10.39,4.44,Cash,Downtown
16334,2024-03-27,10:09:00,CUSTOMER_678,Returning,Soda,Drinks,2,2.5,1.65,10,4.5,1.2,Card,Mall
16335,2024-05-16,17:38:00,CUSTOMER_802,VIP,Chicken Sandwich,Main Dishes,4,8.89,5.05,10,32.0,11.8,Card,Beach
16336,2025-01-01,14:33:00,CUSTOMER_484,Returning,Ice Cream,Desserts,5,3.89,2.52,0,19.45,6.85,Cash,Mall
16337,2025-01-05,13:17:00,CUSTOMER_454,Returning,Guacamole,Appetizers,2,5.56,3.33,5,10.56,3.9,Cash,Downtown
16338,2025-01-13,20:24:00,CUSTOMER_446,Returning,Guacamole,Appetizers,2,5.56,2.94,15,9.45,3.57,Transfer,Beach
16339,2025-10-02,19:57:00,CUSTOMER_727,VIP,Pasta Alfredo,Main Dishes,2,12.22,6.01,15,20.77,8.75,Cash,Beach
16340,2024-08-04,13:53:00,CUSTOMER_292,VIP,Coffee,Drinks,1,2.78,1.86,20,2.22,0.36,Card,Downtown
16341,2025-08-21,20:05:00,CUSTOMER_244,New,Cheese Fries,Appetizers,4,6.67,3.94,10,24.01,8.25,Card,Mall
16342,2024-10-15,11:26:00,CUSTOMER_436,VIP,Mixed Tacos,Tacos,1,10.56,6.51,5,10.03,3.52,Transfer,Beach
16343,2025-10-02,22:00:00,CUSTOMER_263,New,Mixed Tacos,Tacos,1,10.56,6.22,5,10.03,3.81,Cash,Mall
16344,2024-05-10,15:39:00,CUSTOMER_112,Returning,Shrimp Cocktail,Seafood,3,12.78,5.54,5,36.42,19.8,Card,Mall
16345,2024-01-05,17:43:00,CUSTOMER_212,New,Fish Soup,Seafood,4,10.0,5.84,15,34.0,10.64,Cash,Mall
16346,2024-04-04,16:17:00,CUSTOMER_556,VIP,Iced Tea,Drinks,1,3.06,1.61,10,2.75,1.14,Card,Beach
16347,2025-02-28,19:38:00,CUSTOMER_464,Returning,Shrimp Cocktail,Seafood,1,12.78,7.29,10,11.5,4.21,Card,Downtown
16348,2025-09-30,22:39:00,CUSTOMER_607,Returning,Garlic Shrimp,Seafood,1,15.56,9.86,20,12.45,2.59,Cash,Downtown
16349,2025-06-30,12:29:00,CUSTOMER_814,New,Cheese Fries,Appetizers,2,6.67,3.0,10,12.01,6.01,Card,Beach
16350,2025-10-12,19:46:00,CUSTOMER_896,New,Nachos,Appetizers,5,7.22,4.35,5,34.3,12.55,Cash,Downtown
16351,2025-07-17,22:00:00,CUSTOMER_285,Returning,Fish Soup,Seafood,3,10.0,4.46,5,28.5,15.12,Card,Downtown
16352,2025-08-15,14:53:00,CUSTOMER_938,VIP,Grilled Fish Fillet,Seafood,1,13.33,8.18,20,10.66,2.48,Card,Downtown
16353,2025-02-22,21:24:00,CUSTOMER_725,Returning,Lemonade,Drinks,1,3.33,2.2,15,2.83,0.63,Transfer,Mall
16354,2025-02-06,17:50:00,CUSTOMER_417,New,Garlic Shrimp,Seafood,1,15.56,6.52,5,14.78,8.26,Card,Mall
16355,2025-02-23,18:38:00,CUSTOMER_10,VIP,Grilled Fish Fillet,Seafood,3,13.33,8.73,0,39.99,13.8,Transfer,Downtown
16356,2024-09-20,20:49:00,CUSTOMER_240,VIP,Iced Tea,Drinks,5,3.06,1.99,5,14.54,4.59,Cash,Mall
16357,2025-05-01,21:25:00,CUSTOMER_218,Returning,Lemonade,Drinks,3,3.33,1.76,0,9.99,4.71,Card,Mall
16358,2024-05-28,22:10:00,CUSTOMER_381,Returning,Ice Cream,Desserts,3,3.89,2.08,15,9.92,3.68,Card,Mall
16359,2024-06-22,22:55:00,CUSTOMER_403,Returning,Ice Cream,Desserts,1,3.89,1.95,15,3.31,1.36,Card,Downtown
16360,2024-11-04,15:57:00,CUSTOMER_670,VIP,Pasta Alfredo,Main Dishes,1,12.22,8.41,20,9.78,1.37,Cash,Beach
16361,2025-03-07,10:17:00,CUSTOMER_381,VIP,Lemonade,Drinks,4,3.33,1.7,0,13.32,6.52,Cash,Mall
16362,2025-07-05,13:11:00,CUSTOMER_995,New,Hamburger,Main Dishes,2,9.44,4.01,0,18.88,10.86,Cash,Mall
16363,2025-06-23,21:51:00,CUSTOMER_392,Returning,Lemonade,Drinks,3,3.33,1.92,5,9.49,3.73,Cash,Downtown
16364,2024-06-15,19:10:00,CUSTOMER_984,New,Shrimp Aguachile,Seafood,1,13.89,5.89,20,11.11,5.22,Cash,Downtown
16365,2024-04-27,22:24:00,CUSTOMER_297,Returning,Nachos,Appetizers,1,7.22,4.69,10,6.5,1.81,Card,Downtown
16366,2025-06-17,21:34:00,CUSTOMER_566,Returning,Mixed Tacos,Tacos,1,10.56,6.42,10,9.5,3.08,Transfer,Mall
16367,2024-07-01,20:17:00,CUSTOMER_650,Returning,Iced Tea,Drinks,1,3.06,1.55,5,2.91,1.36,Cash,Beach
16368,2025-07-29,11:29:00,CUSTOMER_75,New,Lemonade,Drinks,1,3.33,1.37,0,3.33,1.96,Transfer,Downtown
16369,2025-05-02,22:42:00,CUSTOMER_971,VIP,Mixed Tacos,Tacos,3,10.56,4.62,15,26.93,13.07,Transfer,Downtown
16370,2025-02-28,16:47:00,CUSTOMER_471,Returning,Onion Rings,Appetizers,5,5.0,3.02,15,21.25,6.15,Transfer,Mall
16371,2025-09-14,18:06:00,CUSTOMER_971,Returning,Garlic Shrimp,Seafood,2,15.56,9.95,5,29.56,9.66,Transfer,Beach
16372,2025-12-16,22:26:00,CUSTOMER_813,VIP,Onion Rings,Appetizers,4,5.0,2.97,0,20.0,8.12,Cash,Beach
16373,2024-03-24,10:15:00,CUSTOMER_659,New,Cheesecake,Desserts,2,6.11,3.97,20,9.78,1.84,Transfer,Mall
16374,2024-11-20,13:02:00,CUSTOMER_571,New,Lemonade,Drinks,2,3.33,1.79,10,5.99,2.41,Card,Beach
16375,2025-12-29,15:55:00,CUSTOMER_216,New,Cheesecake,Desserts,3,6.11,3.06,0,18.33,9.15,Transfer,Downtown
16376,2025-02-15,10:32:00,CUSTOMER_728,VIP,Ceviche,Seafood,5,12.22,8.02,0,61.1,21.0,Transfer,Downtown
16377,2025-06-06,21:38:00,CUSTOMER_910,New,Shrimp Aguachile,Seafood,1,13.89,7.04,15,11.81,4.77,Card,Downtown
16378,2024-01-13,11:43:00,CUSTOMER_419,New,Ceviche,Seafood,1,12.22,6.83,0,12.22,5.39,Transfer,Beach
16379,2024-05-26,11:20:00,CUSTOMER_470,New,Iced Tea,Drinks,5,3.06,2.1,5,14.54,4.04,Cash,Downtown
16380,2025-03-19,11:53:00,CUSTOMER_896,New,Chicken Tacos,Tacos,2,7.78,4.02,15,13.23,5.19,Transfer,Downtown
16381,2024-11-03,12:17:00,CUSTOMER_952,New,Cheesecake,Desserts,5,6.11,2.52,10,27.5,14.9,Transfer,Downtown
16382,2025-12-18,17:11:00,CUSTOMER_659,New,Fish Tacos,Tacos,5,8.33,5.61,0,41.65,13.6,Card,Downtown
16383,2024-07-06,10:09:00,CUSTOMER_384,New,Grilled Fish Fillet,Seafood,2,13.33,8.65,5,25.33,8.03,Card,Mall
16384,2025-10-04,10:55:00,CUSTOMER_693,VIP,Cheesecake,Desserts,1,6.11,3.73,20,4.89,1.16,Cash,Mall
16385,2025-11-23,13:32:00,CUSTOMER_109,VIP,Onion Rings,Appetizers,3,5.0,2.15,20,12.0,5.55,Cash,Mall
16386,2024-02-09,19:04:00,CUSTOMER_780,New,Onion Rings,Appetizers,1,5.0,2.58,15,4.25,1.67,Card,Beach
16387,2024-10-30,13:04:00,CUSTOMER_764,Returning,Chicken Tacos,Tacos,4,7.78,3.96,20,24.9,9.06,Cash,Beach
16388,2025-12-03,17:45:00,CUSTOMER_514,Returning,Iced Tea,Drinks,4,3.06,1.3,10,11.02,5.82,Transfer,Beach
16389,2025-05-25,12:37:00,CUSTOMER_306,VIP,Nachos,Appetizers,5,7.22,2.92,5,34.3,19.7,Card,Downtown
16390,2025-08-02,22:03:00,CUSTOMER_739,Returning,Fish Tacos,Tacos,3,8.33,5.54,15,21.24,4.62,Card,Downtown
16391,2025-06-11,14:58:00,CUSTOMER_232,Returning,Ice Cream,Desserts,1,3.89,1.98,10,3.5,1.52,Card,Beach
16392,2025-07-23,15:35:00,CUSTOMER_76,VIP,Mixed Tacos,Tacos,3,10.56,5.36,10,28.51,12.43,Transfer,Mall
16393,2024-01-20,16:56:00,CUSTOMER_356,VIP,Steak Tacos,Tacos,2,8.89,3.89,5,16.89,9.11,Card,Downtown
16394,2024-10-31,16:41:00,CUSTOMER_915,Returning,Hamburger,Main Dishes,2,9.44,4.72,20,15.1,5.66,Cash,Mall
16395,2024-02-01,22:10:00,CUSTOMER_941,VIP,Pasta Alfredo,Main Dishes,3,12.22,7.48,20,29.33,6.89,Transfer,Beach
16396,2024-01-23,18:20:00,CUSTOMER_834,Returning,Pasta Alfredo,Main Dishes,5,12.22,6.53,0,61.1,28.45,Transfer,Mall
16397,2025-09-12,14:20:00,CUSTOMER_122,Returning,Nachos,Appetizers,3,7.22,3.92,20,17.33,5.57,Cash,Downtown
16398,2025-04-28,21:28:00,CUSTOMER_567,Returning,Coffee,Drinks,3,2.78,1.28,5,7.92,4.08,Cash,Mall
16399,2025-11-29,10:13:00,CUSTOMER_393,VIP,Guacamole,Appetizers,4,5.56,3.19,15,18.9,6.14,Card,Mall
16400,2025-07-21,12:30:00,CUSTOMER_692,Returning,Grilled Chicken,Main Dishes,2,11.67,6.32,10,21.01,8.37,Card,Downtown
16401,2025-02-18,12:43:00,CUSTOMER_764,Returning,Steak Plate,Main Dishes,1,17.78,11.42,20,14.22,2.8,Cash,Beach
16402,2025-07-30,19:20:00,CUSTOMER_762,Returning,Ceviche,Seafood,3,12.22,6.47,10,32.99,13.58,Cash,Downtown
16403,2025-05-08,14:53:00,CUSTOMER_9,Returning,Hamburger,Main Dishes,1,9.44,3.95,10,8.5,4.55,Card,Mall
16404,2025-11-25,14:27:00,CUSTOMER_378,VIP,Pasta Alfredo,Main Dishes,4,12.22,5.34,10,43.99,22.63,Transfer,Mall
16405,2024-10-07,17:00:00,CUSTOMER_486,VIP,Shrimp Aguachile,Seafood,3,13.89,6.84,10,37.5,16.98,Transfer,Downtown
16406,2025-10-07,16:39:00,CUSTOMER_132,Returning,Brownie,Desserts,1,5.0,3.04,15,4.25,1.21,Card,Downtown
16407,2025-11-05,18:10:00,CUSTOMER_757,Returning,Cheese Fries,Appetizers,1,6.67,3.83,10,6.0,2.17,Cash,Beach
16408,2025-09-02,15:04:00,CUSTOMER_54,Returning,Iced Tea,Drinks,5,3.06,1.98,20,12.24,2.34,Cash,Downtown
16409,2025-01-05,22:35:00,CUSTOMER_558,Returning,Brownie,Desserts,1,5.0,2.78,10,4.5,1.72,Cash,Downtown
16410,2025-04-25,14:48:00,CUSTOMER_105,Returning,Orange Juice,Drinks,4,3.89,2.62,0,15.56,5.08,Transfer,Mall
16411,2024-03-01,17:53:00,CUSTOMER_677,New,Onion Rings,Appetizers,3,5.0,3.44,15,12.75,2.43,Card,Mall
16412,2024-01-02,20:32:00,CUSTOMER_787,VIP,Cheesecake,Desserts,1,6.11,2.65,0,6.11,3.46,Cash,Mall
16413,2025-11-06,18:31:00,CUSTOMER_606,New,Mixed Tacos,Tacos,4,10.56,7.02,15,35.9,7.82,Cash,Mall
16414,2025-01-17,11:13:00,CUSTOMER_716,VIP,Lemonade,Drinks,5,3.33,2.2,20,13.32,2.32,Card,Mall
16415,2024-11-15,20:27:00,CUSTOMER_346,New,Nachos,Appetizers,3,7.22,4.7,20,17.33,3.23,Card,Downtown
16416,2024-04-09,10:59:00,CUSTOMER_511,New,Pasta Alfredo,Main Dishes,5,12.22,5.75,10,54.99,26.24,Transfer,Mall
16417,2025-04-02,17:54:00,CUSTOMER_963,Returning,Hamburger,Main Dishes,3,9.44,4.99,0,28.32,13.35,Card,Beach
16418,2024-06-10,20:53:00,CUSTOMER_705,New,Garlic Shrimp,Seafood,3,15.56,7.83,0,46.68,23.19,Card,Downtown
16419,2024-06-30,20:17:00,CUSTOMER_278,New,Shrimp Aguachile,Seafood,2,13.89,7.31,10,25.0,10.38,Card,Mall
16420,2025-06-08,12:56:00,CUSTOMER_104,Returning,Soda,Drinks,3,2.5,1.05,5,7.12,3.97,Transfer,Mall
16421,2024-09-28,16:30:00,CUSTOMER_394,VIP,Flan,Desserts,4,4.44,2.31,15,15.1,5.86,Card,Downtown
16422,2025-11-16,17:49:00,CUSTOMER_317,Returning,Pasta Alfredo,Main Dishes,3,12.22,7.54,10,32.99,10.37,Cash,Downtown
16423,2025-12-23,19:41:00,CUSTOMER_471,VIP,Nachos,Appetizers,4,7.22,4.67,15,24.55,5.87,Transfer,Mall
16424,2024-10-03,17:02:00,CUSTOMER_27,VIP,Guacamole,Appetizers,4,5.56,3.1,15,18.9,6.5,Cash,Mall
16425,2024-07-01,21:19:00,CUSTOMER_950,New,Coffee,Drinks,5,2.78,1.75,0,13.9,5.15,Transfer,Mall
16426,2025-06-11,10:59:00,CUSTOMER_994,New,Shrimp Cocktail,Seafood,5,12.78,7.6,20,51.12,13.12,Card,Beach
16427,2025-07-06,18:18:00,CUSTOMER_98,VIP,Garlic Shrimp,Seafood,2,15.56,7.47,5,29.56,14.62,Card,Mall
16428,2024-10-02,17:25:00,CUSTOMER_646,VIP,Shrimp Tacos,Tacos,5,10.0,6.28,10,45.0,13.6,Cash,Downtown
16429,2025-05-06,15:12:00,CUSTOMER_614,Returning,Cheese Fries,Appetizers,2,6.67,2.76,20,10.67,5.15,Transfer,Mall
16430,2025-05-17,16:37:00,CUSTOMER_333,Returning,Flan,Desserts,1,4.44,2.14,20,3.55,1.41,Cash,Beach
16431,2025-01-04,21:52:00,CUSTOMER_650,Returning,Pasta Alfredo,Main Dishes,1,12.22,7.65,0,12.22,4.57,Transfer,Mall
16432,2024-09-13,14:12:00,CUSTOMER_106,New,Shrimp Tacos,Tacos,3,10.0,5.94,15,25.5,7.68,Card,Downtown
16433,2025-12-17,15:03:00,CUSTOMER_97,Returning,Grilled Chicken,Main Dishes,3,11.67,6.69,15,29.76,9.69,Cash,Mall
16434,2024-08-14,12:36:00,CUSTOMER_699,New,Garlic Shrimp,Seafood,4,15.56,6.59,20,49.79,23.43,Card,Downtown
16435,2024-05-14,10:28:00,CUSTOMER_414,New,Shrimp Aguachile,Seafood,3,13.89,7.67,10,37.5,14.49,Transfer,Beach
16436,2025-01-13,21:14:00,CUSTOMER_935,VIP,Shrimp Cocktail,Seafood,5,12.78,8.43,20,51.12,8.97,Card,Downtown
16437,2025-05-12,14:42:00,CUSTOMER_846,New,Shrimp Tacos,Tacos,2,10.0,6.98,15,17.0,3.04,Cash,Mall
16438,2024-02-10,14:00:00,CUSTOMER_566,Returning,Soda,Drinks,1,2.5,1.71,10,2.25,0.54,Card,Downtown
16439,2025-08-30,20:41:00,CUSTOMER_508,VIP,Fish Soup,Seafood,3,10.0,4.83,20,24.0,9.51,Cash,Downtown
16440,2025-06-24,19:33:00,CUSTOMER_136,Returning,Shrimp Tacos,Tacos,2,10.0,5.97,10,18.0,6.06,Transfer,Mall
16441,2025-03-10,22:47:00,CUSTOMER_903,New,Shrimp Aguachile,Seafood,4,13.89,6.86,20,44.45,17.01,Cash,Downtown
16442,2024-07-24,22:49:00,CUSTOMER_797,VIP,Iced Tea,Drinks,5,3.06,1.87,20,12.24,2.89,Cash,Downtown
16443,2025-05-28,16:45:00,CUSTOMER_649,Returning,Chicken Tacos,Tacos,4,7.78,3.44,10,28.01,14.25,Cash,Beach
16444,2025-06-27,20:26:00,CUSTOMER_788,Returning,Steak Tacos,Tacos,3,8.89,5.07,5,25.34,10.13,Card,Mall
16445,2024-05-12,16:28:00,CUSTOMER_152,New,Guacamole,Appetizers,4,5.56,3.35,10,20.02,6.62,Card,Downtown
16446,2025-06-14,15:10:00,CUSTOMER_800,Returning,Shrimp Tacos,Tacos,5,10.0,5.44,15,42.5,15.3,Transfer,Downtown
16447,2024-12-26,21:09:00,CUSTOMER_235,Returning,Hamburger,Main Dishes,4,9.44,4.15,10,33.98,17.38,Transfer,Downtown
16448,2025-08-22,18:38:00,CUSTOMER_10,New,Cheese Fries,Appetizers,4,6.67,4.4,10,24.01,6.41,Cash,Mall
16449,2024-02-27,10:02:00,CUSTOMER_862,VIP,Shrimp Aguachile,Seafood,2,13.89,8.84,20,22.22,4.54,Transfer,Mall
16450,2024-10-01,17:47:00,CUSTOMER_932,VIP,Shrimp Cocktail,Seafood,4,12.78,7.34,0,51.12,21.76,Transfer,Beach
16451,2024-03-22,22:01:00,CUSTOMER_561,Returning,Steak Plate,Main Dishes,1,17.78,8.17,20,14.22,6.05,Transfer,Downtown
16452,2024-06-26,10:18:00,CUSTOMER_607,Returning,Mixed Tacos,Tacos,5,10.56,4.74,20,42.24,18.54,Card,Downtown
16453,2024-01-21,11:21:00,CUSTOMER_921,New,Cheesecake,Desserts,5,6.11,4.23,20,24.44,3.29,Cash,Beach
16454,2025-05-13,11:47:00,CUSTOMER_926,VIP,Fish Soup,Seafood,1,10.0,4.13,20,8.0,3.87,Cash,Mall
16455,2024-04-27,12:18:00,CUSTOMER_204,VIP,Cheesecake,Desserts,5,6.11,3.34,5,29.02,12.32,Cash,Beach
